text,label
"
Stock Alert is ON!!!
Trade Date: Wednesday, September 20, 2006
Possible breakout coming?
This one showing real resilience, real strength. Watch AUNI on Wednesday!
American Unity Investments, Inc.
Sybmol: AUNI
Current Price: $1.19
Target Price: $3.50 Markeet Cap: 86M
Tip Top Equities September Issue:
Make no mistake, our mission at Tip Top Equities is to sift through the thousands of underperforming companies out there to find the golden needle in the haystack. The micro-cap diamond that can make you a fortune. More often than not, the stocks we profile show a significant increase in stock price, sometimes in days, not months or years. We have come across what we feel is one of those rare deals that the public has not heard about yet.
Introducing: AUNI. Recommendation: ""STRONG BUY"" starting NOW!
When this stock moves watch out! This is your chance to get in the low. Big watch in play this Wednesday morning! Place AUNI on your radar's now and reap the benefits early. All signs show that AUNI is going to explode!",spam
"
ooo Verizon
All Inboxes (13)
3:10 PM
794%
Subtotal
$64.89
Shipping
$5.99
Estimated Tax
$4.25
Order Total
$75.13
Order Number
W437556305
Sep 21, 2015",ham
"
Trading alert!
You may not be aware of AUNI, but you should be, because this company represents a terrific profit opportunity for early investors.
Trade Date: Company:
Current Price:
Monday Change:
Wednesday, October 4, 2006
American Unity Investments, Inc. $1.34
UP $0.39 (60.00%)
Tuesday Change: UP $0.30 (28.85%)
5-Day Target: $2.50 $5.00
Rating:
10(10)
Recommendation: STRONG BUY
We think the fun is just beginning with this stock.
.Whatever you do WATCH AUNI
This is your chance to get in while it is still low.
Remember, this is a STRONG BUY RECOMMENDATION...",spam
"
TRANSAKT LTD_(TAKDF)
Stock Radar Presents
Get Ready!! TAKDF continues!
Don't you dare take your eyes off this one tomorrow morning.
CURRENT PRICE: 0.14
SYMBOL TAKDF.OB
When this Stock moves... WATCH OUT!...
Current News
TransAKT Ltd. (TAKDF News) is pleased to announce that it is engaged in advanced merger discussions with Halee International, a leading manufacturer of telecommunications equipment, including specialized Voice over Internet Protocol- or VoIP-compatible phone systems, which is headquartered in Taiwan.
A final agreement, contingent on the outcome of TransAKT's due diligence, is expected to be approved by the board of directors of both companies and be completed rather speedily--sometime in the next few weeks. At that time TransAKT will release more information on the merger.
According to James Wu, President of TransAKT, ""We are very excited
about this potential merger with Halee International. They have developed substantial operations and have experienced steady growth in the telecom equipment sector. I'm confident that TransAKT and, of course, our shareholders will benefit greatly from this merger, as it will bring the Company increased distribution capabilities, enhanced revenues, and a significantly more valuable intellectual property base.'
About TransAKT:
TransAKT Ltd. is a global Voice over Internet Protocol (""VoIP"") hardware and network provider for commercial and residential users. The Company's global corporate management team is based in Taipei; additionally the Company has set up numerous branches and representative offices in Europe, the United States and Australia. The Company trades in the U.S. as an OTCBB foreign corporation listing under the ticker TAKDF.
Conclusion:
The Examples Above Show The Awesome, Earning Potential of Little Known Companies That Explode Onto Investor's Radar Screens; Many of You Are Already Familiar with This. Is TAKDF Poised and Positioned to Do that For You? Then You May Feel the Time Has Come to Act... And Please Watch this One Trade tomorrow! Go TAKDF.
Penny stocks are considered highly speculative and may be unsuitable for all but very aggressive investors. This Profile is not in any way. affiliated with the featured company. This report is for entertainment and advertising purposes only and should not be used as investment advice. If you wish to stop future mailings, or if you feel you have been wrongfully placed in our membership, send a blank e mail with No Thanks in the sub ject to",spam
"
CAUTION SLOW MAN AT WORK",ham
"
Don't waste your time and money, save up to 80%, make completely secure and confidential purchase. You'll find any high-quality United States medication at good price here www.selaker.com
FAST EASY -BUY- OPTION!
*
Viagra bestseller and best price! * Cialis - bestseller and best price! Somea bestseller and best price! Leveitra bestseller!
+
+
+
Fermeine best price! Propecia - best price! * Xanax - best price! Ambieen best price! Valiuem best price!
+
*
-TYPE- and -BUY-
WWW.SELAKER.COM",spam
"
YOU'VE SEEN IT BEFORE YOU SAY?
YOU AIN'T SEEN NOTHING!
Company Name:
Symbol:
Price:
GOLDMARK INDUSTRIES (Other OTC:GDKI.PK)
GDKI
$1.47 (Up 5%!).
By the end of the week this one could be at $6!
GDKI NEW HEADLINE:
Frost Performing at LATV Late Night's 1st Anniversary Celebration at Club Luna in Hollywood, California -- October 25, 2006
GDKI IS THE ULTIMATE STOCK IN THE ENTERTAINMENT INDUSTRY! WATCH GDKI SOAR ON WED OCT 25!",spam
"
• Lowest Price Guarantee Fast Delivery
For More Information
Do not click, type in your browser www.BBBrx.org
Viagra 100mg $2.00
Cialis 20mg $2.00
⚫ Viagra ST 100mg $2.89
⚫ Cialis ST 20mg $2.89
• Xanax 1mg $2.00
• Valium 10mg $2.00
For More Information
Do not click, type in your browser www.BBBrx.org",spam
"
Dear Sir,
When choosing a penis enlargement method, there are many MANY options these days. But very few are worth the money. In fact, most are full blown scams!
Penis Growth Patches are the newest, safest and absolutely most potent patch you can buy.
No other patch even comes close to duplicating the results found with our Penis Growth Patch. You won't have to take pills, get under the knife to perform expensive and very painful surgery, use any pumps or other devices. No one will ever find out that you are using our product.. Just apply one patch on your body and wear it for 3 days and you will start noticing dramatic results.
Millions of men are taking advantage of this revolutionary new product Don't be left behind!
We ship worldwide! CLICK HERE, and get superb discounts!",spam
"
DON'T CRY BECAUSE IT'S OVER SMILE BECAUSE IT HAPPENED",ham
"
Lowest Price Guarantee & Fast Delivery
100% top Quality of ALL Products
do not click, type in your browser www.SimpleRX.org
Viagra 100mg $2.00
Viagra ST 100mg $2.89
Valium 10 mg $2.00
Xanax 1 mg $2.00
Cialis 20 mg $2.00
Cialis ST 20 mg $2.89
Ambien 10 mg $2.00
Antivan
2 mg $1.90
Soma 350mg $2.44
Meridia
10 mg $3.00
Welcome - Microsoft Internet Explorer
File Edit View
Back
Favorites
??碼
Tools Help
Search
Favorites
Go
Address http://www.SimpleRX.org
Do not click, just type www.SimpleRX.org in address bar of your browser, then click enter",spam
"
Zestai...
Asia's most refreshing airline
www.zesta
a",ham
"
Good day to you,
I've always had trouble with my weight ever since I was young.
Of course I tried all the ""best"" fat loss products, nothing helped very much.
It wasn't til I tried Anatrim that I saw the pounds seriously start to melt away!
Nothing helped me lose weight faster.
I literally saw 15 pounds melt away within the first few weeks!
There's nothing more exciting than watching pounds disappear,
especially when you've tried all sorts of different methods and products before.
I've since read up on Anatrim and am amazed at the number of people who have benefited from its amazing results.
I'm halfway to my goal, Anatrim will get me the rest of the way ;)
* Losing weight has never been so easy!
* Anatrim will change your life!
Learn out more info! CLICK HERE!!!",spam
"
sherry fruitt studios
sherry fruit studios",ham
"
THANK YOU ALL FOR 100 FOLLOWERS!
LETS DO A Q&A GHOST",ham
"
Hydrocodone
$6.42
Vicodin ES
$6.75
Ambien
$2.78
Valium
$2.67
Levitra
$2.64
Viagra
$2.78
Cialis
$2.78
Xenical
$1.87
Xanax
$2.09
Phentermine $3.77
Soma
$1.17
Ultram
$1.24
We Ship WorldWide
feel free to order now!
We Gurantee 100%
top Quality of All Products
CLICK HERE
GET ON IT NOW BEFORE IT'S TOO LATE! WATCH GDKI TRADE ON MONDAY - ACT NOW!
GDKI IS TRADING AT A HUGE DISCOUNT - CHECK IT OUT NOW!!!!!
COMPANY NAME:
GOLDMARK INDUSTRIES (Other OTC:GDKI.PK)
SYMBOL:
GDKI
PRICE:
$1.05
52 WEEK HIGH:
$9.15
3-DAY TARGET:
$2.50
4-WEEK TARGET:
$5.25
GDKI IS ON ITS WAY UP! WATCH IT GO THROUGH THE ROOF!
GDKI RELEASES BREAKING NEWS!
* Goldmark's VP, and Hip Hop Legend, Frost Supports Marine Corps with Performance at Yuma Air Station Tonight * Goldmark Signs Multi-Picture Development Deal with RAD Pictures
* Frost's Remix of His Groundbreaking Single, 'La Raza' is Currently on High Rotation Throughout the Nation
WHO IS GDKI?
Goldmark Industries is committed to providing the best in all forms of urban entertainment to the 45 Million Hip-Hop consumers in North America. The average North American spends more on entertainment than they do on health care and clothing, making entertainment the most attractive industry for investors and advertisers alike.
GET ON THE MULTIBILLION DOLLAR INDUSTRY - DON'T LET THIS OPPORTUNITY PASS YOU BY!
Hydrocodone
$6.42
Vicodin ES
$6.75
Ambien
$2.78
Valium
$2.67
Levitra
$2.64
Viagra
$2.78
Cialis
$2.78
Xenical
$1.87
Xanax
$2.09
Phentermine $3.77
Soma
$1.17
Ultram
$1.24
We Ship WorldWide
feel free to order now!
We Gurantee 100%
top Quality of All Products
CLICK HERE",spam
"Mscamera.ins London 2006
Outside
boo
in's best fri
of a do
THE
CREATE HOTOGRAPHY
NDBOOK",ham
"
Good day to you,
I've always had trouble with my weight ever since I was young.
Of course I tried all the ""best"" fat loss products, nothing helped very much.
It wasn't til I tried Anatrim that I saw the pounds seriously start to melt away!
Nothing helped me lose weight faster.
I literally saw 15 pounds melt away within the first few weeks!
There's nothing more exciting than watching pounds disappear,
especially when you've tried all sorts of different methods and products before.
I've since read up on Anatrim and am amazed at the number of people who have benefited from its amazing results.
I'm halfway to my goal, Anatrim will get me the rest of the way :)
* Losing weight has never been so easy!
* Anatrim will change your life!
Learn out more info! CLICK HERE!!!",spam
"
PUSLINCH
AG. SOCIETY CHICKEN BBQ JUNE 14 5-7PM TICKETS 824 9178",ham
"
CH P
IN-N-OUT BURGER
3102",ham
"
QUANTEX CAPITAL CORP (Other OTC:QCPC.PK) Current Recommendation: Strong Buy
Symbol: QCPC Price: $0.36
Target: $2
Market: Bullish
News: Quantex Capital Corporation: Samlex America Sign US Distribution
GREAT STOCK, GREAT PR, GREAT MIXTURE! WATCH QCPC EXPLODE ON THURS, FEB 1!",spam
"
Lowest Price Guarantee Fast Delivery
For More Information
Do not click, type in your browser www.BBBrx.org
Viagra 100mg $2.00
Viagra ST 100mg $2.89
Xanax 1mg $2.00
⚫ Cialis 20mg $2.00
Cialis ST 20mg $2.89
Valium 10mg $2.00
For More Information
Do not click, type in your browser www.BBBrx.org",spam
"
MEM
Dr. Morepen
201
UJ DAY
14 AVG
mg/dL
116
C",ham
"
??Lowest Price Guarantee Fast Delivery
For Free Information
Do not click, type in your browser www.SimpleRX.org
Viagra
100 mg $2.00 Viagra ST 100 mg $2.89
Cialis
20 mg $2.00
Cialis ST
20 mg $2.89
Valium
10 mg $2.00
Antivan
2 mg $1.90
10 mg $2.00
Xanax 1 mg $2.00 Ambien
Welcome - Microsoft Internet Explorer
File Edit View
Back
Address
Favorites
Tools Help
Search
Favorites
Go
http://www.simplerx.org
Do not click, just type www.SimpleRX.org in address bar of your browser, then click enter",spam
"
Best stock Pick for this Year!
Get ARSS First Thing Monday, This Is Going To Explode!!!
Trade Date:
Company:
Stock:
Category:
Region:
Current Price:
Monday, October 16, 2006 AMEROSSI EC INC (ARSS.PK) ARSS.PK
Oil and Gas Industry
United States, Europe and Russia $4.10
1 Week Target: $8
Recommendation: Strong Buy
Expectations:
Max
If You've been alive over the past few years you know that any stock can move given the right circumstances. As soon as an alert is issued almost instantly the market goes Bolistic! Take advantage of the current price on ARSS, we expect to see it begin climbing Monday Morning in anticipation of BIG NEWS. We fell you could see 200-300% Gains ...
When this Stock moves - WATCH OUT! This is your chance to get in before it BLOWS. Big watch in play this Monday morning! Put ARSS on your radar's
now.",spam
"
HOT STOCK ALERT!
EXCITING NEW ISSUE ARSS, GET IN NOW!
IT'S JUST BEGINING OF 1 WEEK PROMOTION!!!
Trade Date:
Company:
Symbol:
Current Price:
Wednesday, October 18, 2006 AMEROSSI EC INC (ARSS.PK)
ARSS
$4.03
Short Term Target: $6-8
Long Term Target: $10 or more
You may not be aware of AMEROSSI EC INC (ARSS.PK), but you should be, because this company represents a terrific profit opportunity for early investors!
Sick of hedge funds and flippers getting all the great new issues? Most stock brokers give out their new issues to their largest commission paying clients and if you trade through an online broker or discount broker good luck ever getting 1 share of a new issue.
WELL ALL THAT IS CHANGING IF YOU ARE RECEIVING THIS EMAIL, YOU ARE AMONG THE FIRST PUBLIC INVESTORS TO KNOW ABOUT ARSS !!!
$$$ GET IN NOW!!! You know the old saying, buy the rumor and sell on the news. Once the news is out it is time to get ready for next rally... JUST DO YOURSELF A FAVOR AND WATCH ARSS START TRADING WEDNESDAY MORNING, and DON'T SAY WE DIDN'T TELL YOU!",spam
"
WOOD BOX",ham
"
perstar Stock Report rt Money Equities would like to thank s we release WINNER AFTER WINN his month's issue we would like to focu sting wisely in this exploding economy combined it with savvy US marketing.
ne such company is: ade Date: Tuesday, August 8 mpany: EVER-GLORY INT mbol: EGLY
esent Price: $.84
ort Term Target Price: $2.40 commendation: STRONG BU
et in early on this one as der in Excess of $2,000, er-Glory International G rment manufacturing an mounting to more than $2
UGE PR CAMPAIGN ALONG WIT PECT SOME VERY NICE GAINS TO
ACT QUICK ***
last time we issued a trading alert f but with some expected news we ca all know it's the big announcements believe the time to get in is now.
GOOD LUCK AND TRADE.",spam
"
UNATTENDED CHILDREN WILL
BE CAPTURED, FLOGGED TIL ATTITUDES IMPROVE, THEN SOLD AS SLAVES.",ham
"
YOU'VE SEEN IT BEFORE YOU SAY?
YOU AIN'T SEEN NOTHING!
Company Name:
Symbol:
Price:
GOLDMARK INDUSTRIES (Other OTC;GDKI.PK)
GDKI
$1.60 (Up 10%!)
By the end of the week this one could be at $6!
GDKI NEW HEADLINE:
Frost Performing at LATV Late Night's 1st Anniversary Celebration at Club Luna in Hollywood, California -- October 25, 2006
GDKI IS THE ULTIMATE STOCK IN THE ENTERTAINMENT INDUSTRY! WATCH GOKI SOAR ON OCT 26!",spam
"
Hydrocodone
$6.42
Vicodin ES
$6.75
Ambien
$2.78
Valium
$2.67
Levitra
$2.64
Viagra
$2.78
Cialis
$2.78
Xenical
$1.87
Xanax
$2.09
Phentermine $3.77
Soma
$1.17
Ultram
$1.24
We Ship Worldwide
feel free to order now!
We Gurantee 100%
top Quality of All Products
CLICK HERE",spam
"
LITL GETS SHORTED BUT IS BOUND TO MAKE A STRONG COMEBACK! LITL SNATCHES AND HIRES APPLE EXECUTIVE!
WATCH IT SOAR ON MONDAY SEP 25 AS SHORTERS BUY BACK!
Company Name: L INTL COMPUTERS INC (Other OTC:LITL.PK)
Stock Symbol:
Fri Close:
LITL
$1.16 (Great Buy Opportunity At Discount!)
5-day Target: $6
30-day target: $18
Analysis:
Under $5: Strong buy Over $10: Moderate Sell Current Positions: Hold
LITL LOSES WEEK'S GAINS TEMPORARILY, CURRENT INVESTORS SHOULD HOLD AND WAIT UNTIL SHORT SELLERS BUY BACK THEIR POSITION! THE PRICE WILL SOAR!
LITL HAS BEEN RELEASING A LOT OF BREAKING NEWS WATCH IT CLOSELY NEXT WEEK! LITL HAS TEMPORARILY LOST GAINS NOW'S THE TIME TO GET ON!
YOU DON'T WANT TO BE A BYSTANDER ON THIS ONE!
IT COULD BE THE NEXT IBM OR APPLE!",spam
"
KGLJ TAPS NATURAL GAS!
THIS ONE IS A DEFINITE RUNNER!
WATCH KGLJ LIKE A HAWK ON TUESDAY, SEPTEMBER 26 !
Trade Date:
Company:
Symbol:
Mon Close:
5-Day Target:
Tuesday, September 26, 2006
KINGSLAKE ENERGY INC
KGL J
$7.06 (Up from Previous Day! )
$20
30-Day Target: $50
Analysis:
Under $20: Strong Buy
Over $35: Moderate Sell
KGLJ Announces The Find of Natural Gas: Kingslake Energy, Inc. (OTC: KGLJ News) is pleased to announce that the Company has acquired two drilling projects in Kentucky. The first well drilled on its Todd County project encountered a 90-foot section of Black Shale with significant natural gas shows. A review of the seismic data will facilitate a drilling program to explore the 1,000-acre lease.
GET ON THIS ONE NOW! DON'T BE A BYSTANDER AND WATCH THIS OPPORTUNITY PASS BY!
COULD THIS BE THE NEXT EXXON? WATCH IT TRADE ON TUESDAY, SEPTEMBER 26 AND BE SURPRISED!",spam
